"Date","Period","Capacity"
39950,26,0.430756407
39950,27,0.409871103
39950,28,0.377773396
39950,29,0.345675689
39950,30,0.2891926095
39950,31,0.23270953
39950,32,0.139372731
39950,33,0.046035932
39950,34,0.023017966
39950,35,0
39950,36,0
39950,37,0
39950,38,0
39950,39,0
39950,40,0
39950,41,0
39950,42,0
39950,43,0
39950,44,0
39950,45,0
39950,46,0
39950,47,0
39950,48,0
39951,1,0
39951,2,0
39951,3,0
39951,4,0
39951,5,0
39951,6,0
39951,7,0
39951,8,0
39951,9,0
39951,10,0
39951,11,0
39951,12,0
39951,13,0
39951,14,0.0104051225
39951,15,0.020810245
39951,16,0.1266328715
39951,17,0.232455498
39951,18,0.3171649695
39951,19,0.401874441
39951,20,0.4453523125
39951,21,0.488830184
39951,22,0.504165261
39951,23,0.519500338
39951,24,0.5051987245
39951,25,0.490897111
39951,26,0.464333916
39951,27,0.437770721
39951,28,0.404549959
39951,29,0.371329197
39951,30,0.2337282505
39951,31,0.096127304
39951,32,0.048063652
39951,33,0
39951,34,0
39951,35,0
39951,36,0
39951,37,0
39951,38,0
39951,39,0
39951,40,0
39951,41,0
39951,42,0
39951,43,0
39951,44,0
39951,45,0
39951,46,0
39951,47,0
39951,48,0
39952,1,0
39952,2,0
39952,3,0
39952,4,0
39952,5,0
39952,6,0
39952,7,0
39952,8,0
39952,9,0
39952,10,0
39952,11,0
39952,12,0
39952,13,0
39952,14,0.0095508425
39952,15,0.019101685
39952,16,0.0908130605
39952,17,0.162524436
39952,18,0.2452807935
39952,19,0.328037151
39952,20,0.380430121
39952,21,0.432823091
39952,22,0.452345403
39952,23,0.471867715
39952,24,0.4654226245
39952,25,0.458977534
39952,26,0.450418696
39952,27,0.441859858
39952,28,0.3998717515
39952,29,0.357883645
39952,30,0.2982619415
39952,31,0.238640238
39952,32,0.1431364795
39952,33,0.047632721
39952,34,0.0238163605
39952,35,0
39952,36,0
39952,37,0
39952,38,0
39952,39,0
39952,40,0
39952,41,0
39952,42,0
39952,43,0
39952,44,0
39952,45,0
39952,46,0
39952,47,0
39952,48,0
39953,1,0
39953,2,0
39953,3,0
39953,4,0
39953,5,0
39953,6,0
39953,7,0
39953,8,0
39953,9,0
39953,10,0
39953,11,0
39953,12,0
39953,13,0
39953,14,0.009941449
39953,15,0.019882898
39953,16,0.084032852
39953,17,0.148182806
39953,18,0.2194142425
39953,19,0.290645679
39953,20,0.328225812
39953,21,0.365805945
39953,22,0.4032410785
39953,23,0.440676212
39953,24,0.4257281775
39953,25,0.410780143
39953,26,0.4174214275
39953,27,0.424062712
39953,28,0.394818977
39953,29,0.365575242
39953,30,0.2807385925
39953,31,0.195901943
39953,32,0.11249748
39953,33,0.029093017
39953,34,0.0145465085
39953,35,0
39953,36,0
39953,37,0
39953,38,0
39953,39,0
39953,40,0
39953,41,0
39953,42,0
39953,43,0
39953,44,0
39953,45,0
39953,46,0
39953,47,0
39953,48,0
39954,1,0
39954,2,0
39954,3,0
39954,4,0
39954,5,0
39954,6,0
39954,7,0
39954,8,0
39954,9,0
39954,10,0
39954,11,0
39954,12,0
39954,13,0
39954,14,0.0109934625
39954,15,0.021986925
39954,16,0.0821356315
39954,17,0.142284338
39954,18,0.191779512
39954,19,0.241274686
39954,20,0.237892885
39954,21,0.234511084
39954,22,0.2223434685
39954,23,0.210175853
39954,24,0.246573797
39954,25,0.282971741
39954,26,0.2806630955
39954,27,0.27835445
39954,28,0.2900191045
39954,29,0.301683759
39954,30,0.2650713135
39954,31,0.228458868
39954,32,0.136031724
39954,33,0.04360458
39954,34,0.02180229
39954,35,0
39954,36,0
39954,37,0
39954,38,0
39954,39,0
39954,40,0
39954,41,0
39954,42,0
39954,43,0
39954,44,0
39954,45,0
39954,46,0
39954,47,0
39954,48,0
39955,1,0
39955,2,0
39955,3,0
39955,4,0
39955,5,0
39955,6,0
39955,7,0
39955,8,0
39955,9,0
39955,10,0
39955,11,0
39955,12,0
39955,13,0
39955,14,0.010102568
39955,15,0.020205136
39955,16,0.100352384
39955,17,0.180499632
39955,18,0.227745051
39955,19,0.27499047
39955,20,0.3101113685
39955,21,0.345232267
39955,22,0.371251513
39955,23,0.397270759
39955,24,0.403218154
39955,25,0.409165549
39955,26,0.399982324
39955,27,0.390799099
39955,28,0.353614109
39955,29,0.316429119
39955,30,0.2701412615
39955,31,0.223853404
39955,32,0.1344718575
39955,33,0.045090311
39955,34,0.0225451555
39955,35,0
39955,36,0
39955,37,0
39955,38,0
39955,39,0
39955,40,0
39955,41,0
39955,42,0
39955,43,0
39955,44,0
39955,45,0
39955,46,0
39955,47,0
39955,48,0
39956,1,0
39956,2,0
39956,3,0
39956,4,0
39956,5,0
39956,6,0
39956,7,0
39956,8,0
39956,9,0
39956,10,0
39956,11,0
39956,12,0
39956,13,0
39956,14,0.013425398
39956,15,0.026850796
39956,16,0.0965316975
39956,17,0.166212599
39956,18,0.218771629
39956,19,0.271330659
39956,20,0.3112176555
39956,21,0.351104652
39956,22,0.361222757
39956,23,0.371340862
39956,24,0.3703393955
39956,25,0.369337929
39956,26,0.3357878815
39956,27,0.302237834
39956,28,0.289452231
39956,29,0.276666628
39956,30,0.236752981
39956,31,0.196839334
39956,32,0.116672532
39956,33,0.03650573
39956,34,0.018252865
39956,35,0
39956,36,0
39956,37,0
39956,38,0
39956,39,0
39956,40,0
39956,41,0
39956,42,0
39956,43,0
39956,44,0
39956,45,0
39956,46,0
39956,47,0
39956,48,0
39957,1,0
39957,2,0
39957,3,0
39957,4,0
39957,5,0
39957,6,0
39957,7,0
39957,8,0
39957,9,0
39957,10,0
39957,11,0
39957,12,0
39957,13,0
39957,14,0.0096925205
39957,15,0.019385041
39957,16,0.0768976305
39957,17,0.13441022
39957,18,0.199913672
39957,19,0.265417124
39957,20,0.259066405
39957,21,0.252715686
39957,22,0.256620456
39957,23,0.260525226
39957,24,0.266079908
39957,25,0.27163459
39957,26,0.2717991115
39957,27,0.271963633
39957,28,0.250062687
39957,29,0.228161741
39957,30,0.187986691
39957,31,0.147811641
39957,32,0.0859975745
39957,33,0.024183508
39957,34,0.012091754
39957,35,0
39957,36,0
39957,37,0
39957,38,0
39957,39,0
39957,40,0
39957,41,0
39957,42,0
39957,43,0
39957,44,0
39957,45,0
39957,46,0
39957,47,0
39957,48,0
39958,1,0
39958,2,0
39958,3,0
39958,4,0
39958,5,0
39958,6,0
39958,7,0
39958,8,0
39958,9,0
39958,10,0
39958,11,0
39958,12,0
39958,13,0
39958,14,0.008512762
39958,15,0.017025524
39958,16,0.0605847005
39958,17,0.104143877
39958,18,0.140426316
39958,19,0.176708755
39958,20,0.2125563505
39958,21,0.248403946
39958,22,0.2639591945
39958,23,0.279514443
39958,24,0.296462413
39958,25,0.313410383
39958,26,0.288338249
39958,27,0.263266115
39958,28,0.2205509875
39958,29,0.17783586
39958,30,0.105614703
39958,31,0.033393546
39958,32,0.016696773
39958,33,0
39958,34,0
39958,35,0
39958,36,0
39958,37,0
39958,38,0
39958,39,0
39958,40,0
39958,41,0
39958,42,0
39958,43,0
39958,44,0
39958,45,0
39958,46,0
39958,47,0
39958,48,0
39959,1,0
39959,2,0
39959,3,0
39959,4,0
39959,5,0
39959,6,0
39959,7,0
39959,8,0
39959,9,0
39959,10,0
39959,11,0
39959,12,0
39959,13,0
39959,14,0.009418966
39959,15,0.018837932
39959,16,0.103240054
39959,17,0.187642176
39959,18,0.278525776
39959,19,0.369409376
39959,20,0.4212116565
39959,21,0.473013937
39959,22,0.4698201485
39959,23,0.46662636
39959,24,0.4700621915
39959,25,0.473498023
39959,26,0.455575319
39959,27,0.437652615
39959,28,0.402924591
39959,29,0.368196567
39959,30,0.3088548985
39959,31,0.24951323
39959,32,0.1491720165
39959,33,0.048830803
39959,34,0.0244154015
39959,35,0
39959,36,0
39959,37,0
39959,38,0
39959,39,0
39959,40,0
39959,41,0
39959,42,0
39959,43,0
39959,44,0
39959,45,0
39959,46,0
39959,47,0
39959,48,0
39960,1,0
39960,2,0
39960,3,0
39960,4,0
39960,5,0
39960,6,0
39960,7,0
39960,8,0
39960,9,0
39960,10,0
39960,11,0
39960,12,0
39960,13,0
39960,14,0.009418966
39960,15,0.018837932
39960,16,0.103240054
39960,17,0.187642176
39960,18,0.278525776
39960,19,0.369409376
39960,20,0.4212116565
39960,21,0.473013937
39960,22,0.4698201485
39960,23,0.46662636
39960,24,0.4700621915
39960,25,0.473498023
39960,26,0.455575319
39960,27,0.437652615
39960,28,0.402924591
39960,29,0.368196567
39960,30,0.3088548985
39960,31,0.24951323
39960,32,0.1491720165
39960,33,0.048830803
39960,34,0.0244154015
39960,35,0
39960,36,0
39960,37,0
39960,38,0
39960,39,0
39960,40,0
39960,41,0
39960,42,0
39960,43,0
39960,44,0
39960,45,0
39960,46,0
39960,47,0
39960,48,0
39961,1,0
39961,2,0
39961,3,0
39961,4,0
39961,5,0
39961,6,0
39961,7,0
39961,8,0
39961,9,0
39961,10,0
39961,11,0
39961,12,0
39961,13,0
39961,14,0.01187253
39961,15,0.02374506
39961,16,0.091307759
39961,17,0.158870458
39961,18,0.234070011
39961,19,0.309269564
39961,20,0.3641821165
39961,21,0.419094669
39961,22,0.432989718
39961,23,0.446884767
39961,24,0.41180591
39961,25,0.376727053
39961,26,0.347627183
39961,27,0.318527313
39961,28,0.296732727
39961,29,0.274938141
39961,30,0.235500075
39961,31,0.196062009
39961,32,0.1161482505
39961,33,0.036234492
39961,34,0.018117246
39961,35,0
39961,36,0
39961,37,0
39961,38,0
39961,39,0
39961,40,0
39961,41,0
39961,42,0
39961,43,0
39961,44,0
39961,45,0
39961,46,0
39961,47,0
39961,48,0
39962,1,0
39962,2,0
39962,3,0
39962,4,0
39962,5,0
39962,6,0
39962,7,0
39962,8,0
39962,9,0
39962,10,0
39962,11,0
39962,12,0
39962,13,0
39962,14,0.0082353195
39962,15,0.016470639
39962,16,0.1056894865
39962,17,0.194908334
39962,18,0.2644214905
39962,19,0.333934647
39962,20,0.395244173
39962,21,0.456553699
39962,22,0.466752485
39962,23,0.476951271
39962,24,0.4824617245
39962,25,0.487972178
39962,26,0.4654781935
39962,27,0.442984209
39962,28,0.4048475715
39962,29,0.366710934
39962,30,0.3030132155
39962,31,0.239315497
39962,32,0.1421210565
39962,33,0.044926616
39962,34,0.022463308
39962,35,0
39962,36,0
39962,37,0
39962,38,0
39962,39,0
39962,40,0
39962,41,0
39962,42,0
39962,43,0
39962,44,0
39962,45,0
39962,46,0
39962,47,0
39962,48,0
39963,1,0
39963,2,0
39963,3,0
39963,4,0
39963,5,0
39963,6,0
39963,7,0
39963,8,0
39963,9,0
39963,10,0
39963,11,0
39963,12,0
39963,13,0
39963,14,0.0089808905
39963,15,0.017961781
39963,16,0.102203675
39963,17,0.186445569
39963,18,0.2436696835
39963,19,0.300893798
39963,20,0.331586957
39963,21,0.362280116
39963,22,0.3699909115
39963,23,0.377701707
39963,24,0.414968107
39963,25,0.452234507
39963,26,0.405578643
39963,27,0.358922779
39963,28,0.330032388
39963,29,0.301141997
39963,30,0.253609172
39963,31,0.206076347
39963,32,0.121324534
39963,33,0.036572721
39963,34,0.0182863605
39963,35,0
39963,36,0
39963,37,0
39963,38,0
39963,39,0
39963,40,0
39963,41,0
39963,42,0
39963,43,0
39963,44,0
39963,45,0
39963,46,0
39963,47,0
39963,48,0
39964,1,0
39964,2,0
39964,3,0
39964,4,0
39964,5,0
39964,6,0
39964,7,0
39964,8,0
39964,9,0
39964,10,0
39964,11,0
39964,12,0
39964,13,0
39964,14,0.0104146
39964,15,0.0208292
39964,16,0.1038948995
39964,17,0.186960599
39964,18,0.2502134375
39964,19,0.313466276
39964,20,0.3394962955
39964,21,0.365526315
39964,22,0.41257716
39964,23,0.459628005
39964,24,0.4533240255
39964,25,0.447020046
39964,26,0.414433149
39964,27,0.381846252
39964,28,0.355457947
39964,29,0.329069642
39964,30,0.2815493725
39964,31,0.234029103
39964,32,0.1398278825
39964,33,0.045626662
39964,34,0.022813331
39964,35,0
39964,36,0
39964,37,0
39964,38,0
39964,39,0
39964,40,0
39964,41,0
39964,42,0
39964,43,0
39964,44,0
39964,45,0
39964,46,0
39964,47,0
39964,48,0
39965,1,0
39965,2,0
39965,3,0
39965,4,0
39965,5,0
39965,6,0
39965,7,0
39965,8,0
39965,9,0
39965,10,0
39965,11,0
39965,12,0
39965,13,0
39965,14,0.0089149525
39965,15,0.017829905
39965,16,0.044776351
39965,17,0.071722797
39965,18,0.107071612
39965,19,0.142420427
39965,20,0.1506779255
39965,21,0.158935424
39965,22,0.1577183225
39965,23,0.156501221
39965,24,0.141550513
39965,25,0.126599805
39965,26,0.14188879
39965,27,0.157177775
39965,28,0.138809624
39965,29,0.120441473
39965,30,0.1125748885
39965,31,0.104708304
39965,32,0.062762563
39965,33,0.020816822
39965,34,0.010408411
39965,35,0
39965,36,0
39965,37,0
39965,38,0
39965,39,0
39965,40,0
39965,41,0
39965,42,0
39965,43,0
39965,44,0
39965,45,0
39965,46,0
39965,47,0
39965,48,0
39966,1,0
39966,2,0
39966,3,0
39966,4,0
39966,5,0
39966,6,0
39966,7,0
39966,8,0
39966,9,0
39966,10,0
39966,11,0
39966,12,0
39966,13,0
39966,14,0.007972288
39966,15,0.015944576
39966,16,0.0664514955
39966,17,0.116958415
39966,18,0.1684881945
39966,19,0.220017974
39966,20,0.258700424
39966,21,0.297382874
39966,22,0.319961104
39966,23,0.342539334
39966,24,0.3082821925
39966,25,0.274025051
39966,26,0.2528617375
39966,27,0.231698424
39966,28,0.219134451
39966,29,0.206570478
39966,30,0.181656385
39966,31,0.156742292
39966,32,0.092050519
39966,33,0.027358746
39966,34,0.013679373
39966,35,0
39966,36,0
39966,37,0
39966,38,0
39966,39,0
39966,40,0
39966,41,0
39966,42,0
39966,43,0
39966,44,0
39966,45,0
39966,46,0
39966,47,0
39966,48,0
39967,1,0
39967,2,0
39967,3,0
39967,4,0
39967,5,0
39967,6,0
39967,7,0
39967,8,0
39967,9,0
39967,10,0
39967,11,0
39967,12,0
39967,13,0
39967,14,0.010876491
39967,15,0.021752982
39967,16,0.056531132
39967,17,0.091309282
39967,18,0.109185732
39967,19,0.127062182
39967,20,0.182585189
39967,21,0.238108196
39967,22,0.248225734
39967,23,0.258343272
39967,24,0.241562659
39967,25,0.224782046
39967,26,0.1955386755
39967,27,0.166295305
39967,28,0.1528645365
39967,29,0.139433768
39967,30,0.1182813905
39967,31,0.097129013
39967,32,0.05434316
39967,33,0.011557307
39967,34,0.0057786535
39967,35,0
39967,36,0
39967,37,0
39967,38,0
39967,39,0
39967,40,0
39967,41,0
39967,42,0
39967,43,0
39967,44,0
39967,45,0
39967,46,0
39967,47,0
39967,48,0
39968,1,0
39968,2,0
39968,3,0
39968,4,0
39968,5,0
39968,6,0
39968,7,0
39968,8,0
39968,9,0
39968,10,0
39968,11,0
39968,12,0
39968,13,0
39968,14,0.0066048975
39968,15,0.013209795
39968,16,0.059757614
39968,17,0.106305433
39968,18,0.161363147
39968,19,0.216420861
39968,20,0.253025206
39968,21,0.289629551
39968,22,0.3433776555
39968,23,0.39712576
39968,24,0.387789111
39968,25,0.378452462
39968,26,0.3349424315
39968,27,0.291432401
39968,28,0.2271831995
39968,29,0.162933998
39968,30,0.1374528695
39968,31,0.111971741
39968,32,0.065645284
39968,33,0.019318827
39968,34,0.0096594135
39968,35,0
39968,36,0
39968,37,0
39968,38,0
39968,39,0
39968,40,0
39968,41,0
39968,42,0
39968,43,0
39968,44,0
39968,45,0
39968,46,0
39968,47,0
39968,48,0
39969,1,0
39969,2,0
39969,3,0
39969,4,0
39969,5,0
39969,6,0
39969,7,0
39969,8,0
39969,9,0
39969,10,0
39969,11,0
39969,12,0
39969,13,0
39969,14,0.0083138135
39969,15,0.016627627
39969,16,0.102124614
39969,17,0.187621601
39969,18,0.2709015755
39969,19,0.35418155
39969,20,0.3974403025
39969,21,0.440699055
39969,22,0.4437060455
39969,23,0.446713036
39969,24,0.444932139
39969,25,0.443151242
39969,26,0.41843148
39969,27,0.393711718
39969,28,0.355474796
39969,29,0.317237874
39969,30,0.2613739975
39969,31,0.205510121
39969,32,0.1210871565
39969,33,0.036664192
39969,34,0.018332096
39969,35,0
39969,36,0
39969,37,0
39969,38,0
39969,39,0
39969,40,0
39969,41,0
39969,42,0
39969,43,0
39969,44,0
39969,45,0
39969,46,0
39969,47,0
39969,48,0
39970,1,0
39970,2,0
39970,3,0
39970,4,0
39970,5,0
39970,6,0
39970,7,0
39970,8,0
39970,9,0
39970,10,0
39970,11,0
39970,12,0
39970,13,0
39970,14,0.0096763195
39970,15,0.019352639
39970,16,0.110859881
39970,17,0.202367123
39970,18,0.280046161
39970,19,0.357725199
39970,20,0.3782547285
39970,21,0.398784258
39970,22,0.4273204945
39970,23,0.455856731
39970,24,0.4438251235
39970,25,0.431793516
39970,26,0.3778032065
39970,27,0.323812897
39970,28,0.273113987
39970,29,0.222415077
39970,30,0.176191861
39970,31,0.129968645
39970,32,0.074405675
39970,33,0.018842705
39970,34,0.0094213525
39970,35,0
39970,36,0
39970,37,0
39970,38,0
39970,39,0
39970,40,0
39970,41,0
39970,42,0
39970,43,0
39970,44,0
39970,45,0
39970,46,0
39970,47,0
39970,48,0
39971,1,0
39971,2,0
39971,3,0
39971,4,0
39971,5,0
39971,6,0
39971,7,0
39971,8,0
39971,9,0
39971,10,0
39971,11,0
39971,12,0
39971,13,0
39971,14,0.001235749
39971,15,0.002471498
39971,16,0.0693228105
39971,17,0.136174123
39971,18,0.2173149145
39971,19,0.298455706
39971,20,0.3428828765
39971,21,0.387310047
39971,22,0.3978042585
39971,23,0.40829847
39971,24,0.3801592395
39971,25,0.352020009
39971,26,0.3176610445
39971,27,0.28330208
39971,28,0.2505133025
39971,29,0.217724525
39971,30,0.171846334
39971,31,0.125968143
39971,32,0.0717236075
39971,33,0.017479072
39971,34,0.008739536
39971,35,0
39971,36,0
39971,37,0
39971,38,0
39971,39,0
39971,40,0
39971,41,0
39971,42,0
39971,43,0
39971,44,0
39971,45,0
39971,46,0
39971,47,0
39971,48,0
39972,1,0
39972,2,0
39972,3,0
39972,4,0
39972,5,0
39972,6,0
39972,7,0
39972,8,0
39972,9,0
39972,10,0
39972,11,0
39972,12,0
39972,13,0
39972,14,0.00927178
39972,15,0.01854356
39972,16,0.0860866555
39972,17,0.153629751
39972,18,0.19853955
39972,19,0.243449349
39972,20,0.263889935
39972,21,0.284330521
39972,22,0.3036686275
39972,23,0.323006734
39972,24,0.311576508
39972,25,0.300146282
39972,26,0.28970764
39972,27,0.279268998
39972,28,0.274398647
39972,29,0.269528296
39972,30,0.207698231
39972,31,0.145868166
39972,32,0.0817246275
39972,33,0.017581089
39972,34,0.0087905445
39972,35,0
39972,36,0
39972,37,0
39972,38,0
39972,39,0
39972,40,0
39972,41,0
39972,42,0
39972,43,0
39972,44,0
39972,45,0
39972,46,0
39972,47,0
39972,48,0
39973,1,0
39973,2,0
39973,3,0
39973,4,0
39973,5,0
39973,6,0
39973,7,0
39973,8,0
39973,9,0
39973,10,0
39973,11,0
39973,12,0
39973,13,0
39973,14,0.007932425
39973,15,0.01586485
39973,16,0.0674144675
39973,17,0.118964085
39973,18,0.1828916235
39973,19,0.246819162
39973,20,0.2735797665
39973,21,0.300340371
39973,22,0.3046668535
39973,23,0.308993336
39973,24,0.3412230815
39973,25,0.373452827
39973,26,0.330538508
39973,27,0.287624189
39973,28,0.2522534705
39973,29,0.216882752
39973,30,0.170225835
39973,31,0.123568918
39973,32,0.069203263
39973,33,0.014837608
39973,34,0.007418804
39973,35,0
39973,36,0
39973,37,0
39973,38,0
39973,39,0
39973,40,0
39973,41,0
39973,42,0
39973,43,0
39973,44,0
39973,45,0
39973,46,0
39973,47,0
39973,48,0
39974,1,0
39974,2,0
39974,3,0
39974,4,0
39974,5,0
39974,6,0
39974,7,0
39974,8,0
39974,9,0
39974,10,0
39974,11,0
39974,12,0
39974,13,0
39974,14,0.0098045505
39974,15,0.019609101
39974,16,0.0984987445
39974,17,0.177388388
39974,18,0.263554655
39974,19,0.349720922
39974,20,0.352540062
39974,21,0.355359202
39974,22,0.3733187635
39974,23,0.391278325
39974,24,0.423491626
39974,25,0.455704927
39974,26,0.3965446285
39974,27,0.33738433
39974,28,0.3171217125
39974,29,0.296859095
39974,30,0.268362389
39974,31,0.239865683
39974,32,0.143742835
39974,33,0.047619987
39974,34,0.0238099935
39974,35,0
39974,36,0
39974,37,0
39974,38,0
39974,39,0
39974,40,0
39974,41,0
39974,42,0
39974,43,0
39974,44,0
39974,45,0
39974,46,0
39974,47,0
39974,48,0
39975,1,0
39975,2,0
39975,3,0
39975,4,0
39975,5,0
39975,6,0
39975,7,0
39975,8,0
39975,9,0
39975,10,0
39975,11,0
39975,12,0
39975,13,0
39975,14,0.009515686
39975,15,0.019031372
