"Date","Period","Temp"
37260,30,16.5
37260,31,16.6
37260,32,16.5
37260,33,16.4
37260,34,16.85
37260,35,17.3
37260,36,17.1
37260,37,16.9
37260,38,16
37260,39,15.1
37260,40,14.6
37260,41,14.1
37260,42,13.85
37260,43,13.6
37260,44,13.65
37260,45,13.7
37260,46,13.45
37260,47,13.2
37260,48,13.05
37261,1,12.9
37261,2,12.9
37261,3,12.9
37261,4,12.9
37261,5,12.9
37261,6,12.8
37261,7,12.7
37261,8,12.65
37261,9,12.6
37261,10,12.75
37261,11,12.9
37261,12,13.35
37261,13,13.8
37261,14,14.2
37261,15,14.6
37261,16,15.1
37261,17,15.6
37261,18,16.35
37261,19,17.1
37261,20,17.05
37261,21,17
37261,22,16.6
37261,23,16.2
37261,24,16.2
37261,25,16.2
37261,26,16.45
37261,27,16.7
37261,28,17.85
37261,29,19
37261,30,20.25
37261,31,21.5
37261,32,21.05
37261,33,20.6
37261,34,19.6
37261,35,18.6
37261,36,18.4
37261,37,18.2
37261,38,17.5
37261,39,16.8
37261,40,16.3
37261,41,15.8
37261,42,15.55
37261,43,15.3
37261,44,15.15
37261,45,15
37261,46,14.85
37261,47,14.7
37261,48,14.25
37262,1,13.8
37262,2,13.4
37262,3,13
37262,4,12.85
37262,5,12.7
37262,6,12.6
37262,7,12.5
37262,8,12.4
37262,9,12.3
37262,10,12.1
37262,11,11.9
37262,12,12.9
37262,13,13.9
37262,14,15.4
37262,15,16.9
37262,16,18.65
37262,17,20.4
37262,18,21.75
37262,19,23.1
37262,20,24.4
37262,21,25.7
37262,22,27.3
37262,23,28.9
37262,24,28.65
37262,25,28.4
37262,26,28.75
37262,27,29.1
37262,28,28.45
37262,29,27.8
37262,30,29.4
37262,31,31
37262,32,30.35
37262,33,29.7
37262,34,31.65
37262,35,33.6
37262,36,32.9
37262,37,32.2
37262,38,27.8
37262,39,23.4
37262,40,24.3
37262,41,25.2
37262,42,24.15
37262,43,23.1
37262,44,22.45
37262,45,21.8
37262,46,21.45
37262,47,21.1
37262,48,21.25
37263,1,21.4
37263,2,19.9
37263,3,18.4
37263,4,18.5
37263,5,18.6
37263,6,17.7
37263,7,16.8
37263,8,16.45
37263,9,16.1
37263,10,15.65
37263,11,15.2
37263,12,15.2
37263,13,15.2
37263,14,15.3
37263,15,15.4
37263,16,15.9
37263,17,16.4
37263,18,16.85
37263,19,17.3
37263,20,17.3
37263,21,17.3
37263,22,16.9
37263,23,16.5
37263,24,17.3
37263,25,18.1
37263,26,18.45
37263,27,18.8
37263,28,18.2
37263,29,17.6
37263,30,17.05
37263,31,16.5
37263,32,16.85
37263,33,17.2
37263,34,17.4
37263,35,17.6
37263,36,17.4
37263,37,17.2
37263,38,16.7
37263,39,16.2
37263,40,16.3
37263,41,16.4
37263,42,15.95
37263,43,15.5
37263,44,15.65
37263,45,15.8
37263,46,15.65
37263,47,15.5
37263,48,15.2
37264,1,14.9
37264,2,14.9
37264,3,14.9
37264,4,14.5
37264,5,14.1
37264,6,14.25
37264,7,14.4
37264,8,14.3
37264,9,14.2
37264,10,14.05
37264,11,13.9
37264,12,14.2
37264,13,14.5
37264,14,14.6
37264,15,14.7
37264,16,14.75
37264,17,14.8
37264,18,15
37264,19,15.2
37264,20,14.95
37264,21,14.7
37264,22,14.8
37264,23,14.9
37264,24,15.05
37264,25,15.2
37264,26,15.35
37264,27,15.5
37264,28,15.7
37264,29,15.9
37264,30,15.7
37264,31,15.5
37264,32,15.7
37264,33,15.9
37264,34,15.6
37264,35,15.3
37264,36,15.3
37264,37,15.3
37264,38,15.15
37264,39,15
37264,40,15.05
37264,41,15.1
37264,42,15
37264,43,14.9
37264,44,14.75
37264,45,14.6
37264,46,14.35
37264,47,14.1
37264,48,14.05
37265,1,14
37265,2,14.1
37265,3,14.2
37265,4,14.25
37265,5,14.3
37265,6,14.3
37265,7,14.3
37265,8,14.3
37265,9,14.3
37265,10,14.35
37265,11,14.4
37265,12,14.5
37265,13,14.6
37265,14,14.85
37265,15,15.1
37265,16,15.35
37265,17,15.6
37265,18,15.5
37265,19,15.4
37265,20,15.55
37265,21,15.7
37265,22,16
37265,23,16.3
37265,24,16.45
37265,25,16.6
37265,26,17.3
37265,27,18
37265,28,18.6
37265,29,19.2
37265,30,19.45
37265,31,19.7
37265,32,19.5
37265,33,19.3
37265,34,18.95
37265,35,18.6
37265,36,18.05
37265,37,17.5
37265,38,16.8
37265,39,16.1
37265,40,15.6
37265,41,15.1
37265,42,14.8
37265,43,14.5
37265,44,14.45
37265,45,14.4
37265,46,14.5
37265,47,14.6
37265,48,14.35
37266,1,14.1
37266,2,13.75
37266,3,13.4
37266,4,13.1
37266,5,12.8
37266,6,12.65
37266,7,12.5
37266,8,12.25
37266,9,12
37266,10,12.05
37266,11,12.1
37266,12,12.75
37266,13,13.4
37266,14,14.4
37266,15,15.4
37266,16,15.75
37266,17,16.1
37266,18,15.3
37266,19,14.5
37266,20,15
37266,21,15.5
37266,22,16.15
37266,23,16.8
37266,24,17.5
37266,25,18.2
37266,26,18.95
37266,27,19.7
37266,28,20.1
37266,29,20.5
37266,30,24.4
37266,31,28.3
37266,32,28.3
37266,33,28.3
37266,34,28.25
37266,35,28.2
37266,36,27.9
37266,37,27.6
37266,38,26.25
37266,39,24.9
37266,40,22.7
37266,41,20.5
37266,42,19.3
37266,43,18.1
37266,44,17.3
37266,45,16.5
37266,46,16.1
37266,47,15.7
37266,48,15.3
37267,1,14.9
37267,2,14.75
37267,3,14.6
37267,4,14.55
37267,5,14.5
37267,6,14.45
37267,7,14.4
37267,8,14.25
37267,9,14.1
37267,10,14
37267,11,13.9
37267,12,14.65
37267,13,15.4
37267,14,16.6
37267,15,17.8
37267,16,19.25
37267,17,20.7
37267,18,23.2
37267,19,25.7
37267,20,27
37267,21,28.3
37267,22,27.5
37267,23,26.7
37267,24,23.95
37267,25,21.2
37267,26,20.15
37267,27,19.1
37267,28,18.55
37267,29,18
37267,30,17.55
37267,31,17.1
37267,32,16.9
37267,33,16.7
37267,34,16.55
37267,35,16.4
37267,36,15.9
37267,37,15.4
37267,38,15.2
37267,39,15
37267,40,14.75
37267,41,14.5
37267,42,14.45
37267,43,14.4
37267,44,14.25
37267,45,14.1
37267,46,13.95
37267,47,13.8
37267,48,13.6
37268,1,13.4
37268,2,13.2
37268,3,13
37268,4,12.9
37268,5,12.8
37268,6,12.7
37268,7,12.6
37268,8,12.65
37268,9,12.7
37268,10,12.4
37268,11,12.1
37268,12,12.6
37268,13,13.1
37268,14,13.75
37268,15,14.4
37268,16,14.45
37268,17,14.5
37268,18,14.55
37268,19,14.6
37268,20,14.65
37268,21,14.7
37268,22,14.7
37268,23,14.7
37268,24,14.75
37268,25,14.8
37268,26,15.05
37268,27,15.3
37268,28,15.55
37268,29,15.8
37268,30,15.65
37268,31,15.5
37268,32,15.7
37268,33,15.9
37268,34,15.55
37268,35,15.2
37268,36,15.05
37268,37,14.9
37268,38,14.85
37268,39,14.8
37268,40,14.85
37268,41,14.9
37268,42,14.55
37268,43,14.2
37268,44,14.05
37268,45,13.9
37268,46,14.25
37268,47,14.6
37268,48,14.6
37269,1,14.6
37269,2,14.1
37269,3,13.6
37269,4,13.7
37269,5,13.8
37269,6,14.1
37269,7,14.4
37269,8,14.45
37269,9,14.5
37269,10,14.45
37269,11,14.4
37269,12,14.5
37269,13,14.6
37269,14,14.65
37269,15,14.7
37269,16,14.9
37269,17,15.1
37269,18,15.4
37269,19,15.7
37269,20,15.75
37269,21,15.8
37269,22,15.55
37269,23,15.3
37269,24,15.4
37269,25,15.5
37269,26,15.4
37269,27,15.3
37269,28,15.45
37269,29,15.6
37269,30,15.75
37269,31,15.9
37269,32,15.7
37269,33,15.5
37269,34,15.7
37269,35,15.9
37269,36,15.85
37269,37,15.8
37269,38,15.65
37269,39,15.5
37269,40,15.25
37269,41,15
37269,42,14.85
37269,43,14.7
37269,44,14.75
37269,45,14.8
37269,46,14.85
37269,47,14.9
37269,48,14.75
37270,1,14.6
37270,2,14.2
37270,3,13.8
37270,4,13.6
37270,5,13.4
37270,6,13.45
37270,7,13.5
37270,8,13.35
37270,9,13.2
37270,10,13.35
37270,11,13.5
37270,12,13.8
37270,13,14.1
37270,14,14.45
37270,15,14.8
37270,16,15.3
37270,17,15.8
37270,18,15.8
37270,19,15.8
37270,20,15.75
37270,21,15.7
37270,22,15.75
37270,23,15.8
37270,24,15.8
37270,25,15.8
37270,26,15.75
37270,27,15.7
37270,28,15.85
37270,29,16
37270,30,16.05
37270,31,16.1
37270,32,16.05
37270,33,16
37270,34,15.85
37270,35,15.7
37270,36,15.8
37270,37,15.9
37270,38,15.6
37270,39,15.3
37270,40,15.2
37270,41,15.1
37270,42,15
37270,43,14.9
37270,44,14.6
37270,45,14.3
37270,46,14.1
37270,47,13.9
37270,48,14.05
37271,1,14.2
37271,2,14.25
37271,3,14.3
37271,4,14.4
37271,5,14.5
37271,6,14.55
37271,7,14.6
37271,8,14.6
37271,9,14.6
37271,10,14.6
37271,11,14.6
37271,12,14.7
37271,13,14.8
37271,14,15.2
37271,15,15.6
37271,16,15.85
37271,17,16.1
37271,18,15.85
37271,19,15.6
37271,20,15.7
37271,21,15.8
37271,22,15.9
37271,23,16
37271,24,15.95
37271,25,15.9
37271,26,16.25
37271,27,16.6
37271,28,17
37271,29,17.4
37271,30,17.45
37271,31,17.5
37271,32,18.55
37271,33,19.6
37271,34,19.6
37271,35,19.6
37271,36,19.2
37271,37,18.8
37271,38,18.6
37271,39,18.4
37271,40,17.85
37271,41,17.3
37271,42,16.75
37271,43,16.2
37271,44,16
37271,45,15.8
37271,46,15.75
37271,47,15.7
37271,48,15.4
37272,1,15.1
37272,2,14.85
37272,3,14.6
37272,4,14.3
37272,5,14
37272,6,13.8
37272,7,13.6
37272,8,13.45
37272,9,13.3
37272,10,13.25
37272,11,13.2
37272,12,13.85
37272,13,14.5
37272,14,15.45
37272,15,16.4
37272,16,17
37272,17,17.6
37272,18,18.4
37272,19,19.2
37272,20,19.35
37272,21,19.5
37272,22,20.2
37272,23,20.9
37272,24,20.9
37272,25,20.9
37272,26,21
37272,27,21.1
37272,28,21.3
37272,29,21.5
37272,30,21.3
37272,31,21.1
37272,32,20
37272,33,18.9
37272,34,19.05
37272,35,19.2
37272,36,18.7
37272,37,18.2
37272,38,17.6
37272,39,17
37272,40,16.55
37272,41,16.1
37272,42,15.9
37272,43,15.7
37272,44,15.65
37272,45,15.6
37272,46,15.55
37272,47,15.5
37272,48,15.3
37273,1,15.1
37273,2,15
37273,3,14.9
37273,4,14.65
37273,5,14.4
37273,6,14.4
37273,7,14.4
37273,8,14.1
37273,9,13.8
37273,10,13.65
37273,11,13.5
37273,12,13.9
37273,13,14.3
37273,14,14.7
37273,15,15.1
37273,16,15.6
37273,17,16.1
37273,18,16.2
37273,19,16.3
37273,20,16.4
37273,21,16.5
37273,22,16.35
37273,23,16.2
37273,24,16.2
37273,25,16.2
37273,26,17.1
37273,27,18
37273,28,18.6
37273,29,19.2
37273,30,18.65
37273,31,18.1
37273,32,18.1
37273,33,18.1
37273,34,17.95
37273,35,17.8
37273,36,17.35
37273,37,16.9
37273,38,16.4
37273,39,15.9
37273,40,15.45
37273,41,15
37273,42,14.65
37273,43,14.3
37273,44,14.05
37273,45,13.8
37273,46,13.4
37273,47,13
37273,48,12.9
37274,1,12.8
37274,2,12.75
37274,3,12.7
37274,4,12.2
37274,5,11.7
37274,6,11.75
37274,7,11.8
37274,8,11.7
37274,9,11.6
37274,10,11.7
37274,11,11.8
37274,12,12.35
37274,13,12.9
37274,14,14.05
37274,15,15.2
37274,16,15.8
37274,17,16.4
37274,18,16.95
37274,19,17.5
37274,20,18.1
37274,21,18.7
37274,22,17.6
37274,23,16.5
37274,24,16.75
37274,25,17
37274,26,17.5
37274,27,18
37274,28,20
37274,29,22
37274,30,22.1
37274,31,22.2
37274,32,22.15
37274,33,22.1
37274,34,21.45
37274,35,20.8
37274,36,20.05
37274,37,19.3
37274,38,18.65
37274,39,18
37274,40,17.85
37274,41,17.7
37274,42,17.9
37274,43,18.1
37274,44,17.9
37274,45,17.7
37274,46,17.2
37274,47,16.7
37274,48,16.35
37275,1,16
37275,2,15.7
37275,3,15.4
37275,4,15.15
37275,5,14.9
37275,6,15.15
37275,7,15.4
37275,8,15.45
37275,9,15.5
37275,10,15.2
37275,11,14.9
37275,12,14.65
37275,13,14.4
37275,14,14.5
37275,15,14.6
37275,16,14.85
37275,17,15.1
37275,18,15.4
37275,19,15.7
37275,20,15.95
37275,21,16.2
37275,22,17.05
37275,23,17.9
37275,24,18.5
37275,25,19.1
37275,26,20.9
37275,27,22.7
37275,28,24.5
37275,29,26.3
37275,30,26.1
37275,31,25.9
37275,32,27.7
37275,33,29.5
37275,34,28.9
37275,35,28.3
37275,36,27.95
37275,37,27.6
37275,38,26.9
37275,39,26.2
37275,40,25.6
37275,41,25
37275,42,24.85
37275,43,24.7
37275,44,24.6
37275,45,24.5
37275,46,24
37275,47,23.5
37275,48,21.6
37276,1,19.7
37276,2,19.5
37276,3,19.3
37276,4,19.15
37276,5,19
37276,6,19
37276,7,19
37276,8,19.25
37276,9,19.5
37276,10,19.45
37276,11,19.4
37276,12,19.6
37276,13,19.8
37276,14,20.3
37276,15,20.8
37276,16,20.9
37276,17,21
37276,18,23.7
37276,19,26.4
37276,20,27.85
37276,21,29.3
37276,22,29.7
37276,23,30.1
37276,24,29.35
37276,25,28.6
37276,26,25.6
37276,27,22.6
37276,28,22.85
37276,29,23.1
37276,30,22.7
37276,31,22.3
37276,32,23.25
37276,33,24.2
37276,34,21.5
37276,35,18.8
37276,36,18.95
37276,37,19.1
37276,38,19.15
37276,39,19.2
37276,40,19.05
37276,41,18.9
37276,42,18.75
37276,43,18.6
37276,44,18.55
37276,45,18.5
37276,46,18.45
37276,47,18.4
37276,48,18.5
37277,1,18.6
37277,2,18.45
37277,3,18.3
37277,4,18.1
37277,5,17.9
37277,6,17.7
37277,7,17.5
37277,8,17.6
37277,9,17.7
37277,10,17.75
37277,11,17.8
37277,12,17.4
37277,13,17
37277,14,16.8
37277,15,16.6
37277,16,16.65
37277,17,16.7
37277,18,16.9
37277,19,17.1
37277,20,17.25
37277,21,17.4
37277,22,17.6
37277,23,17.8
37277,24,17.85
37277,25,17.9
37277,26,18.2
37277,27,18.5
37277,28,18.2
37277,29,17.9
37277,30,17.5
37277,31,17.1
37277,32,16.85
37277,33,16.6
37277,34,16.5
37277,35,16.4
37277,36,16.25
37277,37,16.1
37277,38,16
37277,39,15.9
37277,40,15.9
37277,41,15.9
37277,42,16
37277,43,16.1
37277,44,16.2
37277,45,16.3
37277,46,16.55
37277,47,16.8
37277,48,17
37278,1,17.2
37278,2,17.25
37278,3,17.3
37278,4,17.1
37278,5,16.9
37278,6,16.95
37278,7,17
37278,8,17.05
37278,9,17.1
37278,10,16.95
37278,11,16.8
37278,12,16.75
37278,13,16.7
37278,14,16.8
37278,15,16.9
37278,16,16.9
37278,17,16.9
37278,18,16.95
37278,19,17
37278,20,17
37278,21,17
37278,22,17.1
37278,23,17.2
37278,24,17.45
37278,25,17.7
37278,26,17.95
37278,27,18.2
37278,28,18.4
37278,29,18.6
37278,30,18.3
37278,31,18
37278,32,18.05
37278,33,18.1
37278,34,17.8
37278,35,17.5
37278,36,17.45
37278,37,17.4
37278,38,17.15
37278,39,16.9
37278,40,16.7
37278,41,16.5
37278,42,16.15
37278,43,15.8
37278,44,15.8
37278,45,15.8
37278,46,15.6
37278,47,15.4
37278,48,15.35
37279,1,15.3
37279,2,15.3
37279,3,15.3
37279,4,15.25
37279,5,15.2
37279,6,15.15
37279,7,15.1
37279,8,15.05
37279,9,15
37279,10,14.95
37279,11,14.9
37279,12,14.85
37279,13,14.8
37279,14,14.95
37279,15,15.1
37279,16,15.4
37279,17,15.7
37279,18,15.85
37279,19,16
37279,20,16.1
37279,21,16.2
37279,22,16.3
37279,23,16.4
37279,24,16.5
37279,25,16.6
37279,26,16.8
37279,27,17
37279,28,17.1
37279,29,17.2
37279,30,17.65
37279,31,18.1
37279,32,18.65
37279,33,19.2
37279,34,18.9
37279,35,18.6
37279,36,18.25
37279,37,17.9
37279,38,17.25
37279,39,16.6
37279,40,16
37279,41,15.4
37279,42,15.25
37279,43,15.1
37279,44,14.8
37279,45,14.5
37279,46,14.25
37279,47,14
37279,48,14
37280,1,14
37280,2,13.6
37280,3,13.2
37280,4,13.1
37280,5,13
37280,6,13.35
37280,7,13.7
37280,8,13.4
37280,9,13.1
37280,10,12.75
37280,11,12.4
37280,12,13
37280,13,13.6
37280,14,14.7
37280,15,15.8
37280,16,16.25
37280,17,16.7
37280,18,17.15
37280,19,17.6
37280,20,18
37280,21,18.4
37280,22,18.9
37280,23,19.4
37280,24,19.55
37280,25,19.7
37280,26,20.3
37280,27,20.9
37280,28,21.05
37280,29,21.2
37280,30,21.55
37280,31,21.9
37280,32,21.75
37280,33,21.6
37280,34,21.4
37280,35,21.2
37280,36,20.9
37280,37,20.6
37280,38,20
37280,39,19.4
37280,40,19.15
37280,41,18.9
37280,42,18.7
37280,43,18.5
37280,44,18.45
37280,45,18.4
37280,46,18.45
37280,47,18.5
37280,48,18.75
37281,1,19
37281,2,18.85
37281,3,18.7
37281,4,18
37281,5,17.3
37281,6,16.95
37281,7,16.6
37281,8,16.4
37281,9,16.2
37281,10,16.2
37281,11,16.2
37281,12,16.95
37281,13,17.7
37281,14,19
37281,15,20.3
37281,16,21.6
37281,17,22.9
37281,18,24.1
37281,19,25.3
37281,20,25.85
37281,21,26.4
37281,22,25.9
37281,23,25.4
37281,24,26.1
37281,25,26.8
37281,26,27.35
37281,27,27.9
37281,28,29.45
37281,29,31
37281,30,30.7
37281,31,30.4
37281,32,30.2
37281,33,30
37281,34,29.45
37281,35,28.9
37281,36,27.55
37281,37,26.2
37281,38,25.55
37281,39,24.9
37281,40,24.4
37281,41,23.9
37281,42,23.55
37281,43,23.2
37281,44,23.35
37281,45,23.5
37281,46,23.15
37281,47,22.8
37281,48,22.1
37282,1,21.4
37282,2,20.95
37282,3,20.5
37282,4,20.4
37282,5,20.3
37282,6,20.2
37282,7,20.1
37282,8,19.85
37282,9,19.6
37282,10,20.65
37282,11,21.7
37282,12,22.25
37282,13,22.8
37282,14,23.05
37282,15,23.3
37282,16,24.1
37282,17,24.9
37282,18,25
37282,19,25.1
37282,20,25.7
37282,21,26.3
37282,22,26.2
37282,23,26.1
37282,24,26.4
37282,25,26.7
37282,26,27.45
37282,27,28.2
37282,28,28.25
37282,29,28.3
37282,30,29.7
37282,31,31.1
37282,32,31.95
37282,33,32.8
37282,34,27.75
37282,35,22.7
37282,36,22.35
37282,37,22
37282,38,21.8
37282,39,21.6
37282,40,20.85
37282,41,20.1
37282,42,19.65
37282,43,19.2
37282,44,19.45
37282,45,19.7
37282,46,19.3
37282,47,18.9
37282,48,18.75
37283,1,18.6
37283,2,18.65
37283,3,18.7
37283,4,18.85
37283,5,19
37283,6,18.95
37283,7,18.9
37283,8,18.95
37283,9,19
37283,10,19.05
37283,11,19.1
37283,12,19.15
37283,13,19.2
37283,14,19.65
37283,15,20.1
37283,16,20.7
37283,17,21.3
37283,18,20.7
37283,19,20.1
37283,20,21.3
37283,21,22.5
37283,22,23.35
37283,23,24.2
37283,24,24.7
37283,25,25.2
37283,26,25
37283,27,24.8
37283,28,25
37283,29,25.2
37283,30,25.5
37283,31,25.8
37283,32,24.8
37283,33,23.8
37283,34,23.65
37283,35,23.5
37283,36,23.45
37283,37,23.4
37283,38,23.4
37283,39,23.4
37283,40,22.2
37283,41,21
37283,42,21.1
37283,43,21.2
37283,44,21.2
37283,45,21.2
37283,46,21.4
37283,47,21.6
37283,48,21.45
37284,1,21.3
37284,2,20.75
37284,3,20.2
37284,4,20.4
37284,5,20.6
37284,6,19.55
37284,7,18.5
37284,8,18.2
37284,9,17.9
37284,10,17.8
37284,11,17.7
37284,12,17.45
37284,13,17.2
37284,14,17.25
37284,15,17.3
37284,16,17.2
37284,17,17.1
37284,18,16.8
37284,19,16.5
37284,20,16.8
37284,21,17.1
37284,22,17.4
37284,23,17.7
37284,24,18.3
37284,25,18.9
37284,26,19.5
37284,27,20.1
37284,28,20.6
37284,29,21.1
37284,30,21.35
37284,31,21.6
37284,32,21.75
37284,33,21.9
37284,34,22
37284,35,22.1
37284,36,22.15
37284,37,22.2
37284,38,21.4
37284,39,20.6
37284,40,19.65
37284,41,18.7
37284,42,18.55
37284,43,18.4
37284,44,18.85
37284,45,19.3
37284,46,19.05
37284,47,18.8
37284,48,18.75
37285,1,18.7
37285,2,18.1
37285,3,17.5
37285,4,17.55
37285,5,17.6
37285,6,17.45
37285,7,17.3
37285,8,16.9
37285,9,16.5
37285,10,16.65
37285,11,16.8
37285,12,16.3
37285,13,15.8
37285,14,16.35
37285,15,16.9
37285,16,17.25
37285,17,17.6
37285,18,18.1
37285,19,18.6
37285,20,18.9
37285,21,19.2
37285,22,18.75
37285,23,18.3
37285,24,18.4
37285,25,18.5
37285,26,18.75
37285,27,19
37285,28,20
37285,29,21
37285,30,21.4
37285,31,21.8
37285,32,21.3
37285,33,20.8
37285,34,20.1
37285,35,19.4
37285,36,18.85
37285,37,18.3
37285,38,17.95
37285,39,17.6
37285,40,17.4
37285,41,17.2
37285,42,17.1
37285,43,17
37285,44,17.15
37285,45,17.3
37285,46,17.05
37285,47,16.8
37285,48,16.55
37286,1,16.3
37286,2,16.15
37286,3,16
37286,4,16.25
37286,5,16.5
37286,6,16.7
37286,7,16.9
37286,8,16.95
37286,9,17
37286,10,16.95
37286,11,16.9
37286,12,16.9
37286,13,16.9
37286,14,17.25
37286,15,17.6
37286,16,17.65
37286,17,17.7
37286,18,17.85
37286,19,18
37286,20,18.15
37286,21,18.3
37286,22,18.55
37286,23,18.8
37286,24,19.1
37286,25,19.4
37286,26,19.95
37286,27,20.5
37286,28,20.55
37286,29,20.6
37286,30,20
37286,31,19.4
37286,32,19.15
37286,33,18.9
37286,34,18.85
37286,35,18.8
37286,36,18.25
37286,37,17.7
37286,38,17.6
37286,39,17.5
37286,40,17.3
37286,41,17.1
37286,42,16.95
37286,43,16.8
37286,44,16.75
37286,45,16.7
37286,46,16.65
37286,47,16.6
37286,48,16.55
37287,1,16.5
37287,2,16.45
37287,3,16.4
37287,4,15.9
37287,5,15.4
37287,6,15.2
37287,7,15
37287,8,15.45
37287,9,15.9
37287,10,16.1
37287,11,16.3
37287,12,16.3
37287,13,16.3
37287,14,16.3
37287,15,16.3
37287,16,16.95
37287,17,17.6
37287,18,17.85
37287,19,18.1
37287,20,18.5
37287,21,18.9
37287,22,18.7
37287,23,18.5
37287,24,18.55
37287,25,18.6
37287,26,18.9
37287,27,19.2
37287,28,19.55
37287,29,19.9
37287,30,20.3
37287,31,20.7
37287,32,21.45
37287,33,22.2
37287,34,22.45
37287,35,22.7
37287,36,22.45
37287,37,22.2
37287,38,21.35
37287,39,20.5
37287,40,19.85
37287,41,19.2
37287,42,18.9
37287,43,18.6
37287,44,18.4
37287,45,18.2
37287,46,18.2
37287,47,18.2
37287,48,18.25
37288,1,18.3
37288,2,18.35
37288,3,18.4
37288,4,18.5
37288,5,18.6
37288,6,17.95
37288,7,17.3
37288,8,17
37288,9,16.7
37288,10,16.7
37288,11,16.7
37288,12,17.7
37288,13,18.7
37288,14,19.4
37288,15,20.1
37288,16,21.15
37288,17,22.2
37288,18,23.4
37288,19,24.6
37288,20,24.2
37288,21,23.8
37288,22,26.05
37288,23,28.3
37288,24,29.2
37288,25,30.1
37288,26,30
37288,27,29.9
37288,28,30.55
37288,29,31.2
37288,30,31.55
37288,31,31.9
37288,32,31.45
37288,33,31
37288,34,30.6
37288,35,30.2
37288,36,30.05
37288,37,29.9
37288,38,29
37288,39,28.1
37288,40,26.8
37288,41,25.5
37288,42,25.35
37288,43,25.2
37288,44,23.5
37288,45,21.8
37288,46,20.75
37288,47,19.7
37288,48,19.3
37289,1,18.9
37289,2,18.8
37289,3,18.7
37289,4,18.6
37289,5,18.5
37289,6,18.35
37289,7,18.2
37289,8,18.05
37289,9,17.9
37289,10,17.9
37289,11,17.9
37289,12,17.85
37289,13,17.8
37289,14,17.8
37289,15,17.8
37289,16,17.6
37289,17,17.4
37289,18,17
37289,19,16.6
37289,20,17.15
37289,21,17.7
37289,22,17.6
37289,23,17.5
37289,24,17.5
37289,25,17.5
37289,26,17.55
37289,27,17.6
37289,28,17.6
37289,29,17.6
37289,30,17.4
37289,31,17.2
37289,32,16.9
37289,33,16.6
37289,34,16.35
37289,35,16.1
37289,36,15.3
37289,37,14.5
37289,38,15.05
37289,39,15.6
37289,40,15.15
37289,41,14.7
37289,42,14.6
37289,43,14.5
37289,44,14.3
37289,45,14.1
37289,46,14.2
37289,47,14.3
37289,48,14.3
37290,1,14.3
37290,2,14.15
37290,3,14
37290,4,14
37290,5,14
37290,6,13.6
37290,7,13.2
37290,8,12.85
37290,9,12.5
37290,10,12.6
37290,11,12.7
37290,12,13.05
37290,13,13.4
37290,14,13.95
37290,15,14.5
37290,16,14.8
37290,17,15.1
37290,18,15.35
37290,19,15.6
37290,20,15.95
37290,21,16.3
37290,22,16.05
37290,23,15.8
37290,24,15.9
37290,25,16
37290,26,15.85
37290,27,15.7
37290,28,15.85
37290,29,16
37290,30,16.1
37290,31,16.2
